Sleep_Current,Motor_Peak_Current,Failure_Mode
2.71802E-05,0.463054434,UNLOCK POSITION CONFIRMATION Error
2.82786E-05,0.455130962,UNLOCK POSITION CONFIRMATION Error
2.57322E-05,0.520191602,UNLOCK POSITION CONFIRMATION Error
2.61317E-05,0.448181998,UNLOCK POSITION CONFIRMATION Error
2.84284E-05,0.461619376,UNLOCK POSITION CONFIRMATION Error
2.62315E-05,0.465070315,UNLOCK POSITION CONFIRMATION Error
2.8728E-05,0.453045076,UNLOCK POSITION CONFIRMATION Error
2.8728E-05,0.453045076,UNLOCK POSITION CONFIRMATION Error
2.8029E-05,0.451766296,UNLOCK POSITION CONFIRMATION Error
2.6581E-05,0.471409494,UNLOCK POSITION CONFIRMATION Error
2.89776E-05,0.468702097,UNLOCK POSITION CONFIRMATION Error
2.75297E-05,0.47548839,UNLOCK POSITION CONFIRMATION Error
2.89776E-05,0.500463561,UNLOCK POSITION CONFIRMATION Error
2.76295E-05,0.442147155,UNLOCK POSITION CONFIRMATION Error
3.24227E-05,0.46056398,UNLOCK POSITION CONFIRMATION Error
2.77294E-05,0.461065264,UNLOCK POSITION CONFIRMATION Error
2.88778E-05,0.440406167,UNLOCK POSITION CONFIRMATION Error
2.61816E-05,0.455511869,UNLOCK POSITION CONFIRMATION Error
2.88778E-05,0.467104771,UNLOCK POSITION CONFIRMATION Error
2.99762E-05,0.465613642,UNLOCK POSITION CONFIRMATION Error
2.84284E-05,0.459957293,UNLOCK POSITION CONFIRMATION Error
3.14741E-05,0.473420183,UNLOCK POSITION CONFIRMATION Error
2.96766E-05,0.447057749,UNLOCK POSITION CONFIRMATION Error
2.8678E-05,0.45297343,UNLOCK POSITION CONFIRMATION Error
2.97265E-05,0.468499085,UNLOCK POSITION CONFIRMATION Error
2.92772E-05,0.466659103,UNLOCK POSITION CONFIRMATION Error
3.10247E-05,0.471135742,UNLOCK POSITION CONFIRMATION Error
2.55325E-05,0.453015923,UNLOCK POSITION CONFIRMATION Error
2.69805E-05,0.485081094,UNLOCK POSITION CONFIRMATION Error
2.69805E-05,0.485081094,UNLOCK POSITION CONFIRMATION Error
2.35354E-05,0.498713205,UNLOCK POSITION CONFIRMATION Error
2.48834E-05,0.457776999,UNLOCK POSITION CONFIRMATION Error
2.78292E-05,0.484716016,UNLOCK POSITION CONFIRMATION Error
2.89776E-05,0.516851353,UNLOCK POSITION CONFIRMATION Error
2.74298E-05,0.489986266,UNLOCK POSITION CONFIRMATION Error
2.70304E-05,0.479701796,UNLOCK POSITION CONFIRMATION Error
2.71802E-05,0.498009431,UNLOCK POSITION CONFIRMATION Error
3.27722E-05,0.470934922,UNLOCK POSITION CONFIRMATION Error
2.89277E-05,0.460551546,UNLOCK POSITION CONFIRMATION Error
2.4484E-05,0.475219331,UNLOCK POSITION CONFIRMATION Error
2.83785E-05,0.420361028,UNLOCK POSITION CONFIRMATION Error
3.06253E-05,0.505782096,UNLOCK POSITION CONFIRMATION Error
3.06253E-05,0.505782096,UNLOCK POSITION CONFIRMATION Error
3.06253E-05,0.505782096,UNLOCK POSITION CONFIRMATION Error
3.06253E-05,0.505782096,UNLOCK POSITION CONFIRMATION Error
2.91773E-05,0.477169602,UNLOCK POSITION CONFIRMATION Error
2.91773E-05,0.477169602,UNLOCK POSITION CONFIRMATION Error
2.91773E-05,0.477169602,UNLOCK POSITION CONFIRMATION Error
2.91773E-05,0.477169602,UNLOCK POSITION CONFIRMATION Error
2.91773E-05,0.477169602,UNLOCK POSITION CONFIRMATION Error
2.68806E-05,0.452094432,UNLOCK POSITION CONFIRMATION Error
2.68806E-05,0.452094432,UNLOCK POSITION CONFIRMATION Error
2.81787E-05,0.474441581,UNLOCK POSITION CONFIRMATION Error
2.95268E-05,0.469575954,UNLOCK POSITION CONFIRMATION Error
2.62815E-05,0.453297068,UNLOCK POSITION CONFIRMATION Error
2.62815E-05,0.453297068,UNLOCK POSITION CONFIRMATION Error
2.68307E-05,0.450395398,UNLOCK POSITION CONFIRMATION Error
2.70304E-05,0.478540501,UNLOCK POSITION CONFIRMATION Error
2.70304E-05,0.478540501,UNLOCK POSITION CONFIRMATION Error
2.69805E-05,0.472878107,UNLOCK POSITION CONFIRMATION Error
2.71802E-05,0.513484493,UNLOCK POSITION CONFIRMATION Error
2.43342E-05,0.528417355,UNLOCK POSITION CONFIRMATION Error
2.68806E-05,0.493888916,UNLOCK POSITION CONFIRMATION Error
2.67308E-05,0.489010161,UNLOCK POSITION CONFIRMATION Error
2.67308E-05,0.489010161,UNLOCK POSITION CONFIRMATION Error
2.67308E-05,0.489010161,UNLOCK POSITION CONFIRMATION Error
2.57822E-05,0.468116684,UNLOCK POSITION CONFIRMATION Error
2.38349E-05,0.503484017,UNLOCK POSITION CONFIRMATION Error
2.57322E-05,0.45694403,UNLOCK POSITION CONFIRMATION Error
2.68806E-05,0.484737833,UNLOCK POSITION CONFIRMATION Error
2.61317E-05,0.490748631,UNLOCK POSITION CONFIRMATION Error
2.61816E-05,0.476064171,UNLOCK POSITION CONFIRMATION Error
2.48834E-05,0.492732658,UNLOCK POSITION CONFIRMATION Error
3.20732E-05,0.46229062,UNLOCK POSITION CONFIRMATION Error
2.57322E-05,0.457249698,UNLOCK POSITION CONFIRMATION Error
2.52829E-05,0.435591068,UNLOCK POSITION CONFIRMATION Error
2.52829E-05,0.435591068,UNLOCK POSITION CONFIRMATION Error
2.52829E-05,0.435591068,UNLOCK POSITION CONFIRMATION Error
2.47836E-05,0.47867341,UNLOCK POSITION CONFIRMATION Error
2.60817E-05,0.485173013,UNLOCK POSITION CONFIRMATION Error
2.81288E-05,0.497025601,UNLOCK POSITION CONFIRMATION Error
3.41702E-05,0.445031086,UNLOCK POSITION CONFIRMATION Error
3.23728E-05,0.533750871,UNLOCK POSITION CONFIRMATION Error
3.13243E-05,0.484425675,UNLOCK POSITION CONFIRMATION Error
3.1524E-05,0.467105369,UNLOCK POSITION CONFIRMATION Error
3.02758E-05,0.477838796,UNLOCK POSITION CONFIRMATION Error
2.86281E-05,0.469028732,UNLOCK POSITION CONFIRMATION Error
2.86281E-05,0.469028732,UNLOCK POSITION CONFIRMATION Error
2.81288E-05,0.469288064,UNLOCK POSITION CONFIRMATION Error
3.04255E-05,0.45469383,UNLOCK POSITION CONFIRMATION Error
3.04255E-05,0.45469383,UNLOCK POSITION CONFIRMATION Error
2.90775E-05,0.535034646,UNLOCK POSITION CONFIRMATION Error
2.90775E-05,0.535034646,UNLOCK POSITION CONFIRMATION Error
2.73799E-05,0.469224902,UNLOCK POSITION CONFIRMATION Error
3.02258E-05,0.473692397,UNLOCK POSITION CONFIRMATION Error
3.10247E-05,0.477426184,UNLOCK POSITION CONFIRMATION Error
2.52829E-05,0.5472129,UNLOCK POSITION CONFIRMATION Error
2.38349E-05,0.477728406,UNLOCK POSITION CONFIRMATION Error
2.8728E-05,0.529066243,UNLOCK POSITION CONFIRMATION Error
3.06253E-05,0.46594532,UNLOCK POSITION CONFIRMATION Error
2.88778E-05,0.537940265,UNLOCK POSITION CONFIRMATION Error
3.36709E-05,0.46505878,UNLOCK POSITION CONFIRMATION Error
3.01759E-05,0.467676013,UNLOCK POSITION CONFIRMATION Error
2.44341E-05,0.479553757,UNLOCK POSITION CONFIRMATION Error
2.59819E-05,0.502323265,UNLOCK POSITION CONFIRMATION Error
2.81288E-05,0.496321354,UNLOCK POSITION CONFIRMATION Error
2.97765E-05,0.435641397,UNLOCK POSITION CONFIRMATION Error
2.67308E-05,0.445798392,UNLOCK POSITION CONFIRMATION Error
2.95268E-05,0.475402263,UNLOCK POSITION CONFIRMATION Error
3.11246E-05,0.483103707,UNLOCK POSITION CONFIRMATION Error
2.91773E-05,0.505613236,UNLOCK POSITION CONFIRMATION Error
3.0126E-05,0.429791523,UNLOCK POSITION CONFIRMATION Error
2.82287E-05,0.453475314,UNLOCK POSITION CONFIRMATION Error
2.81288E-05,0.4611106,UNLOCK POSITION CONFIRMATION Error
2.82287E-05,0.44935898,UNLOCK POSITION CONFIRMATION Error
3.11745E-05,0.447301102,UNLOCK POSITION CONFIRMATION Error
3.11745E-05,0.447301102,UNLOCK POSITION CONFIRMATION Error
3.05753E-05,0.467620785,UNLOCK POSITION CONFIRMATION Error
3.22729E-05,0.481627756,UNLOCK POSITION CONFIRMATION Error
2.728E-05,0.449826311,UNLOCK POSITION CONFIRMATION Error
3.20732E-05,0.475834898,UNLOCK POSITION CONFIRMATION Error
2.82786E-05,0.474288897,UNLOCK POSITION CONFIRMATION Error
3.05753E-05,0.459922441,UNLOCK POSITION CONFIRMATION Error
3.0775E-05,0.442762015,UNLOCK POSITION CONFIRMATION Error
2.90775E-05,0.48837291,UNLOCK POSITION CONFIRMATION Error
2.99263E-05,0.479606332,UNLOCK POSITION CONFIRMATION Error
3.46695E-05,0.437386962,UNLOCK POSITION CONFIRMATION Error
3.48193E-05,0.5147447,UNLOCK POSITION CONFIRMATION Error
3.11745E-05,0.534251909,UNLOCK POSITION CONFIRMATION Error
3.06253E-05,0.45357323,UNLOCK POSITION CONFIRMATION Error
2.78292E-05,0.444249295,UNLOCK POSITION CONFIRMATION Error
2.52329E-05,0.460583598,UNLOCK POSITION CONFIRMATION Error
2.52329E-05,0.460583598,UNLOCK POSITION CONFIRMATION Error
2.52329E-05,0.460583598,UNLOCK POSITION CONFIRMATION Error
2.84783E-05,0.442019778,UNLOCK POSITION CONFIRMATION Error
2.84783E-05,0.442019778,UNLOCK POSITION CONFIRMATION Error
3.01759E-05,0.488511613,UNLOCK POSITION CONFIRMATION Error
2.48335E-05,0.461753999,UNLOCK POSITION CONFIRMATION Error
2.41345E-05,0.474054785,UNLOCK POSITION CONFIRMATION Error
2.733E-05,0.51488116,UNLOCK POSITION CONFIRMATION Error
2.67807E-05,0.459176953,UNLOCK POSITION CONFIRMATION Error
2.70304E-05,0.474824336,UNLOCK POSITION CONFIRMATION Error
2.70304E-05,0.474824336,UNLOCK POSITION CONFIRMATION Error
2.70304E-05,0.474824336,UNLOCK POSITION CONFIRMATION Error
2.70304E-05,0.474824336,UNLOCK POSITION CONFIRMATION Error
2.78792E-05,0.462549254,UNLOCK POSITION CONFIRMATION Error
3.09248E-05,0.538601125,UNLOCK POSITION CONFIRMATION Error
2.80789E-05,0.455175794,UNLOCK POSITION CONFIRMATION Error
3.12244E-05,0.468284791,UNLOCK POSITION CONFIRMATION Error
2.76295E-05,0.44390134,UNLOCK POSITION CONFIRMATION Error
2.62315E-05,0.451163255,UNLOCK POSITION CONFIRMATION Error
2.92273E-05,0.459557812,UNLOCK POSITION CONFIRMATION Error
3.04255E-05,0.463930487,UNLOCK POSITION CONFIRMATION Error
2.5882E-05,0.468492398,UNLOCK POSITION CONFIRMATION Error
2.97765E-05,0.461971825,UNLOCK POSITION CONFIRMATION Error
2.97765E-05,0.461971825,UNLOCK POSITION CONFIRMATION Error
3.02258E-05,0.451342001,UNLOCK POSITION CONFIRMATION Error
3.21731E-05,0.471779569,UNLOCK POSITION CONFIRMATION Error
3.21731E-05,0.471779569,UNLOCK POSITION CONFIRMATION Error
2.81288E-05,0.442683023,UNLOCK POSITION CONFIRMATION Error
2.47836E-05,0.489396718,UNLOCK POSITION CONFIRMATION Error
2.47836E-05,0.489396718,UNLOCK POSITION CONFIRMATION Error
2.47836E-05,0.489396718,UNLOCK POSITION CONFIRMATION Error
2.93271E-05,0.478304534,UNLOCK POSITION CONFIRMATION Error
2.59319E-05,0.472557589,UNLOCK POSITION CONFIRMATION Error
2.61816E-05,0.472283953,UNLOCK POSITION CONFIRMATION Error
2.61816E-05,0.472283953,UNLOCK POSITION CONFIRMATION Error
3.05254E-05,0.463379272,UNLOCK POSITION CONFIRMATION Error
3.05254E-05,0.463379272,UNLOCK POSITION CONFIRMATION Error
3.05254E-05,0.463379272,UNLOCK POSITION CONFIRMATION Error
2.88278E-05,0.472489758,UNLOCK POSITION CONFIRMATION Error
2.72301E-05,0.472006995,UNLOCK POSITION CONFIRMATION Error
2.65311E-05,0.467276924,UNLOCK POSITION CONFIRMATION Error
2.86281E-05,0.490014075,UNLOCK POSITION CONFIRMATION Error
3.0126E-05,0.4904209,UNLOCK POSITION CONFIRMATION Error
2.39847E-05,0.463921999,UNLOCK POSITION CONFIRMATION Error
2.72301E-05,0.456708015,UNLOCK POSITION CONFIRMATION Error
3.14741E-05,0.474788537,UNLOCK POSITION CONFIRMATION Error
2.68806E-05,0.475690807,UNLOCK POSITION CONFIRMATION Error
2.53827E-05,0.447672776,UNLOCK POSITION CONFIRMATION Error
2.65311E-05,0.495708225,UNLOCK POSITION CONFIRMATION Error
2.69805E-05,0.47780075,UNLOCK POSITION CONFIRMATION Error
2.47337E-05,0.458766987,UNLOCK POSITION CONFIRMATION Error
2.1688E-05,0.482935048,UNLOCK POSITION CONFIRMATION Error
2.74797E-05,0.456562473,UNLOCK POSITION CONFIRMATION Error
2.91773E-05,0.472495005,UNLOCK POSITION CONFIRMATION Error
2.92772E-05,0.45444853,UNLOCK POSITION CONFIRMATION Error
2.96267E-05,0.470456102,UNLOCK POSITION CONFIRMATION Error
3.05753E-05,0.456959757,UNLOCK POSITION CONFIRMATION Error
2.5882E-05,0.459950351,UNLOCK POSITION CONFIRMATION Error
2.94769E-05,0.463368151,UNLOCK POSITION CONFIRMATION Error
2.82287E-05,0.442263326,UNLOCK POSITION CONFIRMATION Error
2.96267E-05,0.481102154,UNLOCK POSITION CONFIRMATION Error
2.8029E-05,0.464088824,UNLOCK POSITION CONFIRMATION Error
2.8029E-05,0.464088824,UNLOCK POSITION CONFIRMATION Error
2.8029E-05,0.464088824,UNLOCK POSITION CONFIRMATION Error
2.74298E-05,0.459892683,UNLOCK POSITION CONFIRMATION Error
2.74298E-05,0.459892683,UNLOCK POSITION CONFIRMATION Error
2.87779E-05,0.475979895,UNLOCK POSITION CONFIRMATION Error
3.11246E-05,0.463364593,UNLOCK POSITION CONFIRMATION Error
3.11246E-05,0.463364593,UNLOCK POSITION CONFIRMATION Error
2.61317E-05,0.447569221,UNLOCK POSITION CONFIRMATION Error
3.22729E-05,0.456126999,UNLOCK POSITION CONFIRMATION Error
2.9427E-05,0.431511477,UNLOCK POSITION CONFIRMATION Error
2.88778E-05,0.473510105,UNLOCK POSITION CONFIRMATION Error
3.19733E-05,0.468527348,UNLOCK POSITION CONFIRMATION Error
2.84284E-05,0.444741595,UNLOCK POSITION CONFIRMATION Error
2.42344E-05,0.473407603,UNLOCK POSITION CONFIRMATION Error
2.46338E-05,0.479109938,UNLOCK POSITION CONFIRMATION Error
2.27864E-05,0.453199411,UNLOCK POSITION CONFIRMATION Error
2.22871E-05,0.541434397,UNLOCK POSITION CONFIRMATION Error
2.82786E-05,0.47786551,UNLOCK POSITION CONFIRMATION Error
2.82786E-05,0.47786551,UNLOCK POSITION CONFIRMATION Error
2.65311E-05,0.481360237,UNLOCK POSITION CONFIRMATION Error
2.84284E-05,0.444741595,UNLOCK POSITION CONFIRMATION Error
3.48692E-05,0.488241147,UNLOCK POSITION CONFIRMATION Error
3.48692E-05,0.488241147,UNLOCK POSITION CONFIRMATION Error
2.8728E-05,0.464578066,UNLOCK POSITION CONFIRMATION Error
2.8728E-05,0.464578066,UNLOCK POSITION CONFIRMATION Error
2.9427E-05,0.482638568,UNLOCK POSITION CONFIRMATION Error
2.9427E-05,0.482638568,UNLOCK POSITION CONFIRMATION Error
2.9427E-05,0.482638568,UNLOCK POSITION CONFIRMATION Error
3.28221E-05,0.474890093,UNLOCK POSITION CONFIRMATION Error
3.24227E-05,0.45751866,UNLOCK POSITION CONFIRMATION Error
3.29719E-05,0.45929713,UNLOCK POSITION CONFIRMATION Error
2.74298E-05,0.474985956,UNLOCK POSITION CONFIRMATION Error
2.88278E-05,0.467646399,UNLOCK POSITION CONFIRMATION Error
3.00261E-05,0.477305755,UNLOCK POSITION CONFIRMATION Error
3.31716E-05,0.474201524,UNLOCK POSITION CONFIRMATION Error
3.13742E-05,0.488285584,UNLOCK POSITION CONFIRMATION Error
3.13742E-05,0.488285584,UNLOCK POSITION CONFIRMATION Error
2.75796E-05,0.461414467,UNLOCK POSITION CONFIRMATION Error
2.98763E-05,0.461149993,UNLOCK POSITION CONFIRMATION Error
3.0126E-05,0.446221539,UNLOCK POSITION CONFIRMATION Error
3.0126E-05,0.446221539,UNLOCK POSITION CONFIRMATION Error
3.02258E-05,0.51753658,UNLOCK POSITION CONFIRMATION Error
2.72301E-05,0.477180738,UNLOCK POSITION CONFIRMATION Error
3.0825E-05,0.433888143,UNLOCK POSITION CONFIRMATION Error
2.95268E-05,0.460854167,UNLOCK POSITION CONFIRMATION Error
3.11246E-05,0.447138883,UNLOCK POSITION CONFIRMATION Error
3.11246E-05,0.447138883,UNLOCK POSITION CONFIRMATION Error
3.14241E-05,0.463911364,UNLOCK POSITION CONFIRMATION Error
3.25226E-05,0.467765781,UNLOCK POSITION CONFIRMATION Error
2.81787E-05,0.446210456,UNLOCK POSITION CONFIRMATION Error
2.81787E-05,0.464340355,UNLOCK POSITION CONFIRMATION Error
2.9377E-05,0.457950449,UNLOCK POSITION CONFIRMATION Error
2.47337E-05,0.467494665,UNLOCK POSITION CONFIRMATION Error
2.97765E-05,0.46270643,UNLOCK POSITION CONFIRMATION Error
3.22729E-05,0.452773564,UNLOCK POSITION CONFIRMATION Error
3.10746E-05,0.445727992,UNLOCK POSITION CONFIRMATION Error
3.10746E-05,0.445727992,UNLOCK POSITION CONFIRMATION Error
2.86281E-05,0.45770577,UNLOCK POSITION CONFIRMATION Error
2.99762E-05,0.424917611,UNLOCK POSITION CONFIRMATION Error
3.14741E-05,0.473001629,UNLOCK POSITION CONFIRMATION Error
2.8678E-05,0.470821932,UNLOCK POSITION CONFIRMATION Error
2.53827E-05,0.463838367,UNLOCK POSITION CONFIRMATION Error
3.06752E-05,0.467796237,UNLOCK POSITION CONFIRMATION Error
2.60817E-05,0.486628791,UNLOCK POSITION CONFIRMATION Error
3.27223E-05,0.430141177,UNLOCK POSITION CONFIRMATION Error
3.19733E-05,0.494515722,UNLOCK POSITION CONFIRMATION Error
3.42701E-05,0.451116573,UNLOCK POSITION CONFIRMATION Error
2.8728E-05,0.477222723,UNLOCK POSITION CONFIRMATION Error
3.02258E-05,0.446682791,UNLOCK POSITION CONFIRMATION Error
2.9427E-05,0.436397271,UNLOCK POSITION CONFIRMATION Error
3.04755E-05,0.479477368,UNLOCK POSITION CONFIRMATION Error
3.04755E-05,0.479477368,UNLOCK POSITION CONFIRMATION Error
3.02258E-05,0.482029534,UNLOCK POSITION CONFIRMATION Error
3.55682E-05,0.452224896,UNLOCK POSITION CONFIRMATION Error
3.55682E-05,0.452224896,UNLOCK POSITION CONFIRMATION Error
3.55682E-05,0.452224896,UNLOCK POSITION CONFIRMATION Error
3.33713E-05,0.461482521,UNLOCK POSITION CONFIRMATION Error
3.27223E-05,0.494204164,UNLOCK POSITION CONFIRMATION Error
3.18735E-05,0.503145051,UNLOCK POSITION CONFIRMATION Error
3.18735E-05,0.503145051,UNLOCK POSITION CONFIRMATION Error
3.18735E-05,0.503145051,UNLOCK POSITION CONFIRMATION Error
3.07251E-05,0.497114624,UNLOCK POSITION CONFIRMATION Error
3.07251E-05,0.497114624,UNLOCK POSITION CONFIRMATION Error
3.21731E-05,0.477125364,UNLOCK POSITION CONFIRMATION Error
3.06752E-05,0.465891396,UNLOCK POSITION CONFIRMATION Error
3.32216E-05,0.461581379,UNLOCK POSITION CONFIRMATION Error
3.06253E-05,0.462085962,UNLOCK POSITION CONFIRMATION Error
3.03756E-05,0.464660249,UNLOCK POSITION CONFIRMATION Error
3.24726E-05,0.476591072,UNLOCK POSITION CONFIRMATION Error
3.26723E-05,0.432658875,UNLOCK POSITION CONFIRMATION Error
3.1524E-05,0.460519943,UNLOCK POSITION CONFIRMATION Error
3.09248E-05,0.498959901,UNLOCK POSITION CONFIRMATION Error
3.0126E-05,0.45920571,UNLOCK POSITION CONFIRMATION Error
2.83785E-05,0.502599525,UNLOCK POSITION CONFIRMATION Error
3.41203E-05,0.465148604,UNLOCK POSITION CONFIRMATION Error
3.19733E-05,0.441047802,UNLOCK POSITION CONFIRMATION Error
3.60675E-05,0.476593325,UNLOCK POSITION CONFIRMATION Error
2.92772E-05,0.468774911,UNLOCK POSITION CONFIRMATION Error
3.25725E-05,0.452141365,UNLOCK POSITION CONFIRMATION Error
2.95768E-05,0.468972463,UNLOCK POSITION CONFIRMATION Error
2.83785E-05,0.452646295,UNLOCK POSITION CONFIRMATION Error
3.24726E-05,0.492103756,UNLOCK POSITION CONFIRMATION Error
2.95268E-05,0.451920277,UNLOCK POSITION CONFIRMATION Error
2.99762E-05,0.540859314,UNLOCK POSITION CONFIRMATION Error
2.92772E-05,0.470667201,UNLOCK POSITION CONFIRMATION Error
3.00261E-05,0.498302786,UNLOCK POSITION CONFIRMATION Error
3.00261E-05,0.498302786,UNLOCK POSITION CONFIRMATION Error
2.24369E-05,0.463527065,UNLOCK POSITION CONFIRMATION Error
2.38849E-05,0.481937815,UNLOCK POSITION CONFIRMATION Error
2.24369E-05,0.462079026,UNLOCK POSITION CONFIRMATION Error
2.49833E-05,0.503443322,UNLOCK POSITION CONFIRMATION Error
2.44341E-05,0.472866172,UNLOCK POSITION CONFIRMATION Error
2.27365E-05,0.456740768,UNLOCK POSITION CONFIRMATION Error
2.57822E-05,0.459593361,UNLOCK POSITION CONFIRMATION Error
2.51331E-05,0.489964496,UNLOCK POSITION CONFIRMATION Error
2.46338E-05,0.513357422,UNLOCK POSITION CONFIRMATION Error
2.35354E-05,0.476495508,UNLOCK POSITION CONFIRMATION Error
2.31859E-05,0.465701767,UNLOCK POSITION CONFIRMATION Error
2.49833E-05,0.484390625,UNLOCK POSITION CONFIRMATION Error
2.55325E-05,0.463809858,UNLOCK POSITION CONFIRMATION Error
2.74298E-05,0.487988007,UNLOCK POSITION CONFIRMATION Error
2.79291E-05,0.455926983,UNLOCK POSITION CONFIRMATION Error
2.85282E-05,0.481718028,UNLOCK POSITION CONFIRMATION Error
2.59319E-05,0.482629681,UNLOCK POSITION CONFIRMATION Error
2.61317E-05,0.446395342,UNLOCK POSITION CONFIRMATION Error
2.99263E-05,0.46042248,UNLOCK POSITION CONFIRMATION Error
2.7979E-05,0.454005461,UNLOCK POSITION CONFIRMATION Error
2.4484E-05,0.465068367,UNLOCK POSITION CONFIRMATION Error
3.29719E-05,0.466708933,UNLOCK POSITION CONFIRMATION Error
2.728E-05,0.469382783,UNLOCK POSITION CONFIRMATION Error
2.49334E-05,0.493624439,UNLOCK POSITION CONFIRMATION Error
2.51331E-05,0.473179278,UNLOCK POSITION CONFIRMATION Error
2.76295E-05,0.457400678,UNLOCK POSITION CONFIRMATION Error
2.65311E-05,0.470186734,UNLOCK POSITION CONFIRMATION Error
2.41844E-05,0.445406947,UNLOCK POSITION CONFIRMATION Error
2.51331E-05,0.444104701,UNLOCK POSITION CONFIRMATION Error
2.87779E-05,0.4692972,UNLOCK POSITION CONFIRMATION Error
2.64312E-05,0.4415791,UNLOCK POSITION CONFIRMATION Error
2.64312E-05,0.4415791,UNLOCK POSITION CONFIRMATION Error
2.68307E-05,0.484456283,UNLOCK POSITION CONFIRMATION Error
2.35354E-05,0.484693694,UNLOCK POSITION CONFIRMATION Error
2.43342E-05,0.46788506,UNLOCK POSITION CONFIRMATION Error
2.41844E-05,0.466815033,UNLOCK POSITION CONFIRMATION Error
2.41844E-05,0.466815033,UNLOCK POSITION CONFIRMATION Error
2.41844E-05,0.466815033,UNLOCK POSITION CONFIRMATION Error
2.42843E-05,0.467585337,UNLOCK POSITION CONFIRMATION Error
2.58321E-05,0.447353078,UNLOCK POSITION CONFIRMATION Error
2.80789E-05,0.493999007,UNLOCK POSITION CONFIRMATION Error
2.80789E-05,0.493999007,UNLOCK POSITION CONFIRMATION Error
2.55824E-05,0.477485101,UNLOCK POSITION CONFIRMATION Error
2.55824E-05,0.477485101,UNLOCK POSITION CONFIRMATION Error
2.8728E-05,0.470372223,UNLOCK POSITION CONFIRMATION Error
2.83285E-05,0.450142057,UNLOCK POSITION CONFIRMATION Error
2.6581E-05,0.456971152,UNLOCK POSITION CONFIRMATION Error
2.64812E-05,0.478291254,UNLOCK POSITION CONFIRMATION Error
2.57822E-05,0.446620821,UNLOCK POSITION CONFIRMATION Error
2.99762E-05,0.416026169,UNLOCK POSITION CONFIRMATION Error
2.66809E-05,0.465000564,UNLOCK POSITION CONFIRMATION Error
3.04755E-05,0.436631488,UNLOCK POSITION CONFIRMATION Error
2.91773E-05,0.434177281,UNLOCK POSITION CONFIRMATION Error
2.91773E-05,0.434177281,UNLOCK POSITION CONFIRMATION Error
2.64812E-05,0.483384957,UNLOCK POSITION CONFIRMATION Error
2.95268E-05,0.438718715,UNLOCK POSITION CONFIRMATION Error
2.95268E-05,0.438718715,UNLOCK POSITION CONFIRMATION Error
2.55325E-05,0.467154898,UNLOCK POSITION CONFIRMATION Error
2.55325E-05,0.467154898,UNLOCK POSITION CONFIRMATION Error
2.58321E-05,0.487855929,UNLOCK POSITION CONFIRMATION Error
2.95768E-05,0.469738327,UNLOCK POSITION CONFIRMATION Error
2.69805E-05,0.422143909,UNLOCK POSITION CONFIRMATION Error
3.19234E-05,0.461235672,UNLOCK POSITION CONFIRMATION Error
2.81787E-05,0.431043706,UNLOCK POSITION CONFIRMATION Error
2.81787E-05,0.469343085,UNLOCK POSITION CONFIRMATION Error
2.98264E-05,0.500294351,UNLOCK POSITION CONFIRMATION Error
2.92273E-05,0.44672073,UNLOCK POSITION CONFIRMATION Error
3.10247E-05,0.437300735,UNLOCK POSITION CONFIRMATION Error
2.87779E-05,0.454187554,UNLOCK POSITION CONFIRMATION Error
2.90775E-05,0.481833863,UNLOCK POSITION CONFIRMATION Error
2.42344E-05,0.47360762,UNLOCK POSITION CONFIRMATION Error
2.21374E-05,0.464044925,UNLOCK POSITION CONFIRMATION Error
2.44341E-05,0.449167046,UNLOCK POSITION CONFIRMATION Error
2.70803E-05,0.462307346,UNLOCK POSITION CONFIRMATION Error
2.54826E-05,0.465632867,UNLOCK POSITION CONFIRMATION Error
2.6581E-05,0.533598538,UNLOCK POSITION CONFIRMATION Error
2.57822E-05,0.418383064,UNLOCK POSITION CONFIRMATION Error
3.01759E-05,0.450196592,UNLOCK POSITION CONFIRMATION Error
2.92273E-05,0.455537283,UNLOCK POSITION CONFIRMATION Error
2.92273E-05,0.455537283,UNLOCK POSITION CONFIRMATION Error
3.24726E-05,0.47914354,UNLOCK POSITION CONFIRMATION Error
2.8678E-05,0.467061532,UNLOCK POSITION CONFIRMATION Error
2.8678E-05,0.467061532,UNLOCK POSITION CONFIRMATION Error
3.25226E-05,0.463625624,UNLOCK POSITION CONFIRMATION Error
3.25226E-05,0.463625624,UNLOCK POSITION CONFIRMATION Error
2.99762E-05,0.469059439,UNLOCK POSITION CONFIRMATION Error
3.04755E-05,0.463621227,UNLOCK POSITION CONFIRMATION Error
3.52686E-05,0.443337844,UNLOCK POSITION CONFIRMATION Error
3.0126E-05,0.445872707,UNLOCK POSITION CONFIRMATION Error
3.0126E-05,0.445872707,UNLOCK POSITION CONFIRMATION Error
2.733E-05,0.443772074,UNLOCK POSITION CONFIRMATION Error
2.733E-05,0.443772074,UNLOCK POSITION CONFIRMATION Error
2.95268E-05,0.458179872,UNLOCK POSITION CONFIRMATION Error
2.8678E-05,0.47325392,UNLOCK POSITION CONFIRMATION Error
3.10746E-05,0.430641986,UNLOCK POSITION CONFIRMATION Error
2.92772E-05,0.459534395,UNLOCK POSITION CONFIRMATION Error
3.19234E-05,0.458298201,UNLOCK POSITION CONFIRMATION Error
2.69305E-05,0.5101032,UNLOCK POSITION CONFIRMATION Error
