Sleep_Current,Motor_Peak_Current,
2.40E-05,0.470798964,OK
2.64E-05,0.4614975,OK
2.57E-05,0.475709477,OK
2.54E-05,0.467271833,OK
2.55E-05,0.472856136,OK
2.72E-05,0.477106788,OK
2.72E-05,0.442170755,OK
2.40E-05,0.457252692,OK
2.63E-05,0.472815246,OK
3.09E-05,0.4691923,OK
2.76E-05,0.47305246,OK
2.44E-05,0.482718855,OK
2.80E-05,0.457816139,OK
2.41E-05,0.470095266,Retry:PMC_DIN_WAIT_FOR_STATUS
2.55E-05,0.477760009,OK
2.50E-05,0.458030033,OK
2.63E-05,0.460299303,OK
2.37E-05,0.471272989,OK
2.33E-05,0.452911881,OK
2.55E-05,0.469487831,OK
2.54E-05,0.450453415,OK
2.73E-05,0.477795809,OK
2.26E-05,0.464811883,OK
2.78E-05,0.450180954,OK
2.34E-05,0.481778943,OK
2.40E-05,0.487750395,OK
2.35E-05,0.46352122,OK
2.52E-05,0.4665557,OK
2.99E-05,0.47187009,OK
2.95E-05,0.47421116,OK
2.86E-05,0.477947343,TEST KEYS Error Keys Found = 4
2.65E-05,0.476424412,OK
2.47E-05,0.506797452,Retry:PMC_DIN_WAIT_FOR_STATUS
2.50E-05,0.451094457,OK
2.57E-05,0.454186353,OK
2.52E-05,0.48654781,OK
2.56E-05,0.460278682,OK
2.83E-05,0.456353669,OK
2.74E-05,0.477026952,OK
2.67E-05,0.469779215,OK
2.83E-05,0.476008201,OK
2.56E-05,0.468880195,OK
2.80E-05,0.490330824,UNLOCK POSITION CONFIRMATION Error; (1)
2.42E-05,0.550716002,OK
2.84E-05,0.445397832,UNLOCK POSITION CONFIRMATION Error; (1)
2.37E-05,0.537446517,OK
2.61E-05,0.470954042,OK
2.61E-05,0.457913748,OK
2.45E-05,0.469576403,OK
3.00E-05,0.48626431,OK
2.93E-05,0.451931563,OK
2.75E-05,0.454662725,OK
2.72E-05,0.475944392,OK
2.46E-05,0.488599988,OK
2.49E-05,0.46177246,OK
2.32E-05,0.455300768,OK
2.66E-05,0.484524535,OK
2.64E-05,0.462018658,OK
2.90E-05,0.462458786,OK
2.66E-05,0.460988777,OK
2.77E-05,0.478702368,OK
2.75E-05,0.471689248,OK
2.91E-05,0.464384547,OK
2.50E-05,0.463115497,Retry:PMC_DIN_WAIT_FOR_STATUS
2.45E-05,0.482458974,OK
2.65E-05,0.47299424,UNLOCK POSITION CONFIRMATION Error; (1)
2.56E-05,0.509586635,OK
2.67E-05,0.473318182,OK
3.01E-05,0.504075323,OK
2.67E-05,0.48317945,Retry:PMC_DIN_WAIT_FOR_STATUS
2.58E-05,0.448421678,OK
2.86E-05,0.474264233,OK
2.57E-05,0.46035183,OK
2.68E-05,0.495292416,OK
2.48E-05,0.451918083,OK
2.57E-05,0.443892502,OK
2.92E-05,0.459795372,OK
2.45E-05,0.467002416,OK
2.70E-05,0.45341515,OK
2.57E-05,0.477660352,OK
2.44E-05,0.474796527,OK
2.58E-05,0.4715819,OK
2.82E-05,0.476458911,OK
2.66E-05,0.448489563,OK
2.52E-05,0.451113426,OK
2.41E-05,0.46605766,OK
2.42E-05,0.442009786,OK
2.85E-05,0.484591044,UNLOCK POSITION CONFIRMATION Error; (1)
2.51E-05,0.470424196,OK
2.58E-05,0.478681853,OK
2.51E-05,0.480275381,OK
2.73E-05,0.481180642,OK
2.59E-05,0.457724767,OK
2.38E-05,0.476636057,OK
2.43E-05,0.490482609,OK
2.81E-05,0.479693558,OK
2.30E-05,0.474497154,OK
2.56E-05,0.469959408,OK
2.49E-05,0.475379396,OK
2.57E-05,0.465523923,OK
2.50E-05,0.465809813,OK
2.76E-05,0.535414306,OK
2.56E-05,0.442058544,OK
2.31E-05,0.485986308,OK
2.56E-05,0.43740309,OK
2.71E-05,0.451260965,OK
2.67E-05,0.460202442,OK
2.90E-05,0.455408417,OK
3.05E-05,0.468162464,Retry:PMC_DIN_WAIT_FOR_STATUS
2.44E-05,0.464576122,OK
2.49E-05,0.456813818,OK
2.83E-05,0.464625403,OK
2.48E-05,0.470504088,OK
2.48E-05,0.487543041,OK
2.88E-05,0.478660229,OK
2.60E-05,0.484123706,OK
2.48E-05,0.480757794,OK
2.45E-05,0.458131701,OK
2.54E-05,0.54889534,OK
2.54E-05,0.472486912,OK
2.91E-05,0.450802328,OK
2.39E-05,0.472159781,OK
2.65E-05,0.467886562,OK
2.82E-05,0.469833339,OK
2.67E-05,0.468661905,OK
2.81E-05,0.485314811,Retry:KEYS TEST
2.75E-05,0.462450099,OK
2.67E-05,0.459261581,OK
2.65E-05,0.480736724,Retry:PMC_DIN_WAIT_FOR_STATUS
2.72E-05,0.464598844,OK
2.38E-05,0.46434355,OK
2.63E-05,0.449544559,OK
2.60E-05,0.446561703,OK
2.66E-05,0.46721691,OK
2.45E-05,0.467338338,OK
5.94E-05,0.470159628,OK
3.29E-05,0.492319695,OK
2.80E-05,0.478216859,OK
2.84E-05,0.461633156,OK
2.76E-05,0.439698328,OK
2.84E-05,0.477782377,OK
2.81E-05,0.458737078,OK
3.05E-05,0.474529159,OK
2.99E-05,0.479769702,OK
2.97E-05,0.480740668,OK
2.92E-05,0.456168183,OK
3.36E-05,0.466656122,OK
3.02E-05,0.490706592,OK
2.85E-05,0.469988924,OK
3.00E-05,0.475934407,OK
2.97E-05,0.46293825,OK
2.90E-05,0.486997167,OK
2.95E-05,0.484656797,OK
3.36E-05,0.475339706,OK
3.08E-05,0.463031515,OK
2.85E-05,0.448819293,OK
2.87E-05,0.466596944,OK
2.98E-05,0.458492026,OK
2.66E-05,0.462695693,OK
2.78E-05,0.479044782,OK
2.75E-05,0.480924956,OK
2.94E-05,0.487359352,OK
3.04E-05,0.481364031,OK
2.90E-05,0.441901888,OK
2.66E-05,0.493677069,OK
3.02E-05,0.471642863,OK
3.37E-05,0.460114668,OK
2.65E-05,0.464643574,OK
2.73E-05,0.486940198,OK
3.05E-05,0.462265061,OK
2.84E-05,0.500952071,OK
3.08E-05,0.457440325,OK
2.87E-05,0.485658722,OK
3.19E-05,0.491018346,OK
2.68E-05,0.454425263,OK
2.72E-05,0.445613506,OK
3.03E-05,0.453024958,OK
2.88E-05,0.464538623,OK
2.71E-05,0.471396415,OK
2.83E-05,0.487868727,OK
2.64E-05,0.476779105,OK
3.06E-05,0.479979003,OK
2.90E-05,0.486563036,OK
2.93E-05,0.451511963,OK
2.99E-05,0.47896125,OK
3.05E-05,0.479150384,OK
2.97E-05,0.456251218,OK
3.27E-05,0.463948722,OK
3.12E-05,0.486369115,OK
3.04E-05,0.477540173,OK
2.79E-05,0.494683486,OK
2.91E-05,0.461442577,OK
3.12E-05,0.461814449,OK
2.72E-05,0.494847753,OK
3.22E-05,0.491744164,OK
2.91E-05,0.472427446,OK
3.16E-05,0.486820468,OK
3.25E-05,0.463802274,OK
2.76E-05,0.476355962,OK
2.92E-05,0.477794014,OK
2.64E-05,0.464110131,OK
3.00E-05,0.47385527,OK
3.11E-05,0.468573184,OK
2.99E-05,0.473775179,OK
2.99E-05,0.472979123,OK
3.55E-05,0.443669446,OK
3.23E-05,0.446707499,OK
3.11E-05,0.44771696,OK
2.83E-05,0.483575535,OK
3.01E-05,0.464087067,OK
3.01E-05,0.479745085,OK
2.73E-05,0.479232913,OK
2.71E-05,0.480967697,OK
2.61E-05,0.451521599,OK
2.84E-05,0.456834435,OK
3.17E-05,0.480267645,OK
2.96E-05,0.476091236,OK
3.15E-05,0.477996922,OK
2.94E-05,0.470079988,OK
3.06E-05,0.462971851,OK
3.14E-05,0.458671175,OK
2.87E-05,0.453268959,OK
3.27E-05,0.447441753,OK
2.99E-05,0.448257844,OK
3.00E-05,0.450672004,OK
2.80E-05,0.472071958,OK
2.67E-05,0.488962072,OK
2.77E-05,0.46563941,OK
2.86E-05,0.45375562,OK
3.54E-05,0.481773601,OK
3.34E-05,0.474564656,OK
2.74E-05,0.447232251,OK
2.90E-05,0.452096179,OK
2.59E-05,0.446644986,OK
2.91E-05,0.505002257,OK
2.52E-05,0.444821482,OK
2.82E-05,0.432977889,OK
2.67E-05,0.495825359,OK
2.99E-05,0.440941803,OK
2.61E-05,0.457595804,OK
2.70E-05,0.489091539,OK
2.78E-05,0.463884253,OK
2.55E-05,0.466494438,OK
2.76E-05,0.471561582,OK
2.76E-05,0.471561582,UNLOCK POSITION CONFIRMATION Error; (1)
2.91E-05,0.426689659,OK
2.91E-05,0.426689659,UNLOCK POSITION CONFIRMATION Error; (1)
2.77E-05,0.484726349,OK
2.77E-05,0.484726349,UNLOCK POSITION CONFIRMATION Error; (1)
2.63E-05,0.446880753,OK
2.63E-05,0.446880753,UNLOCK POSITION CONFIRMATION Error; (1)
2.72E-05,0.445231946,OK
2.79E-05,0.484794255,OK
2.92E-05,0.449701739,OK
2.92E-05,0.449701739,UNLOCK POSITION CONFIRMATION Error; (1)
2.58E-05,0.456304688,OK
2.79E-05,0.492855435,OK
2.89E-05,0.48400872,OK
2.89E-05,0.48400872,UNLOCK POSITION CONFIRMATION Error; (1)
2.73E-05,0.451415327,OK
2.85E-05,0.439016493,OK
2.86E-05,0.463204621,OK
2.67E-05,0.464050067,OK
2.45E-05,0.488769396,OK
2.36E-05,0.415798944,OK
2.70E-05,0.470549719,OK
2.95E-05,0.442926128,OK
2.84E-05,0.4780128,OK
2.76E-05,0.474670405,OK
2.76E-05,0.466577071,OK
2.68E-05,0.453434374,OK
3.12E-05,0.49526231,OK
2.75E-05,0.48593483,OK
2.71E-05,0.464449848,OK
2.71E-05,0.464449848,UNLOCK POSITION CONFIRMATION Error; (1)
2.79E-05,0.459883697,Retry:KEYS TEST
2.79E-05,0.459883697,UNLOCK POSITION CONFIRMATION Error; (1)
2.56E-05,0.466149979,OK
3.06E-05,0.513834553,OK
2.59E-05,0.452323508,OK
2.77E-05,0.448684038,OK
3.06E-05,0.478727684,OK
2.82E-05,0.502704673,OK
2.61E-05,0.504907241,OK
2.70E-05,0.461362941,OK
3.00E-05,0.468172253,OK
2.73E-05,0.430667467,OK
2.86E-05,0.466955036,OK
2.67E-05,0.447926013,OK
2.53E-05,0.519535087,OK
2.88E-05,0.460928711,OK
2.88E-05,0.460928711,UNLOCK POSITION CONFIRMATION Error; (1)
2.81E-05,0.472258702,OK
2.92E-05,0.466511666,OK
2.68E-05,0.512821636,OK
2.62E-05,0.4651163,OK
2.90E-05,0.454383675,OK
2.90E-05,0.454383675,UNLOCK POSITION CONFIRMATION Error; (1)
2.45E-05,0.428182116,OK
3.18E-05,0.512587667,OK
2.65E-05,0.447669855,OK
2.56E-05,0.499547116,OK
2.50E-05,0.452819699,OK
2.48E-05,0.486227274,OK
3.14E-05,0.499737446,OK
2.55E-05,0.468193426,OK
2.55E-05,0.474072368,OK
2.53E-05,0.453794012,OK
2.50E-05,0.462828854,OK
2.67E-05,0.472096667,OK
2.75E-05,0.446767178,OK
2.99E-05,0.480077815,OK
2.88E-05,0.434635144,OK
2.77E-05,0.474990264,OK
2.55E-05,0.478226346,OK
2.81E-05,0.451657454,OK
2.74E-05,0.472673646,OK
2.93E-05,0.477456442,OK
2.66E-05,0.469073618,OK
2.59E-05,0.4623759,OK
2.56E-05,0.468477372,OK
2.69E-05,0.426691037,OK
2.73E-05,0.447311088,OK
2.67E-05,0.448141458,OK
3.03E-05,0.47680357,OK
3.03E-05,0.47680357,UNLOCK POSITION CONFIRMATION Error; (1)
2.75E-05,0.473431269,OK
3.18E-05,0.486464774,OK
2.91E-05,0.461310368,OK
2.88E-05,0.470642389,OK
2.90E-05,0.457020387,OK
3.01E-05,0.451924471,OK
2.75E-05,0.451139192,OK
3.13E-05,0.492673592,OK
3.21E-05,0.47645252,OK
3.20E-05,0.471953374,OK
3.20E-05,0.477925575,OK
2.87E-05,0.474728223,OK
2.92E-05,0.47408354,OK
3.21E-05,0.458471856,OK
3.23E-05,0.465683641,OK
3.16E-05,0.460207434,OK
2.90E-05,0.471433163,Retry:KEYS TEST
2.90E-05,0.480855256,OK
2.86E-05,0.476731921,OK
2.92E-05,0.47878575,OK
3.09E-05,0.491943531,OK
2.97E-05,0.509401697,OK
3.00E-05,0.472006746,OK
2.77E-05,0.495470215,OK
3.12E-05,0.474547932,OK
3.12E-05,0.474547932,UNLOCK POSITION CONFIRMATION Error; (1)
3.01E-05,0.446112843,OK
2.93E-05,0.491013655,OK
3.04E-05,0.485506737,OK
3.09E-05,0.466241104,OK
2.90E-05,0.473725701,OK
2.88E-05,0.487008007,OK
2.97E-05,0.461641045,OK
2.77E-05,0.482849768,OK
2.85E-05,0.475234153,OK
2.70E-05,0.487865033,OK
3.48E-05,0.493769333,OK
2.98E-05,0.476211216,OK
3.18E-05,0.474638552,OK
2.98E-05,0.478276075,OK
2.81E-05,0.452157691,OK
3.17E-05,0.480837331,OK
3.02E-05,0.461248053,OK
2.78E-05,0.47011214,OK
3.04E-05,0.470139408,OK
3.00E-05,0.458758497,OK
2.76E-05,0.464982041,OK
2.99E-05,0.47403676,OK
3.05E-05,0.484769986,OK
2.81E-05,0.487384966,OK
3.05E-05,0.450108111,Retry:PMC_DIN_WAIT_FOR_STATUS
2.92E-05,0.467881121,OK
3.02E-05,0.473008621,OK
3.10E-05,0.475271299,OK
2.95E-05,0.484594785,OK
2.72E-05,0.476803819,OK
2.88E-05,0.488460689,OK
2.83E-05,0.467997006,OK
2.88E-05,0.49729332,OK
2.95E-05,0.463492013,OK
2.82E-05,0.472379915,OK
3.06E-05,0.448233032,OK
2.89E-05,0.475745976,OK
2.80E-05,0.480382678,OK
2.82E-05,0.470989347,OK
3.12E-05,0.510840552,LOCK POSITION CONFIRMATION Error; (0)
2.59E-05,0.509111211,Retry:PMC_DIN_WAIT_FOR_STATUS
2.72E-05,0.460498325,OK
2.97E-05,0.463891043,OK
3.41E-05,0.481215842,OK
2.85E-05,0.495242442,OK
3.09E-05,0.463978019,OK
2.85E-05,0.477394729,OK
2.54E-05,0.483215848,OK
2.76E-05,0.460953075,OK
2.81E-05,0.464284393,OK
2.90E-05,0.485121987,OK
2.79E-05,0.509344629,OK
2.95E-05,0.48149954,OK
3.05E-05,0.458840131,OK
3.77E-05,0.494464545,OK
2.99E-05,0.468782886,OK
2.95E-05,0.496388209,OK
3.23E-05,0.470523859,OK
3.23E-05,0.470523859,UNLOCK POSITION CONFIRMATION Error; (1)
3.45E-05,0.469537964,OK
2.74E-05,0.473356974,OK
2.92E-05,0.48821893,OK
3.18E-05,0.476841916,OK
3.02E-05,0.457653127,OK
3.10E-05,0.465843671,OK
3.01E-05,0.47808265,OK
2.93E-05,0.477512414,OK
3.02E-05,0.483323844,OK
3.01E-05,0.484922269,OK
3.07E-05,0.484935801,OK
3.05E-05,0.480081608,OK
3.21E-05,0.465522472,OK
2.92E-05,0.481843401,OK
3.14E-05,0.476199143,OK
2.91E-05,0.475845533,OK
2.81E-05,0.463297489,OK
2.86E-05,0.490926778,OK
2.93E-05,0.463439887,OK
2.93E-05,0.475416343,OK
3.32E-05,0.485943766,OK
2.83E-05,0.472673302,OK
2.78E-05,0.486177584,OK
2.92E-05,0.464591049,OK
2.73E-05,0.492332378,OK
2.87E-05,0.449665687,OK
2.93E-05,0.443407544,OK
3.08E-05,0.483966229,OK
3.14E-05,0.446906217,OK
2.88E-05,0.480313677,OK
2.96E-05,0.470925133,OK
2.75E-05,0.493350829,OK
3.10E-05,0.455516563,OK
3.41E-05,0.479108441,OK
3.04E-05,0.465212911,OK
3.20E-05,0.482973392,OK
3.10E-05,0.463101517,OK
3.00E-05,0.468700101,OK
2.97E-05,0.459244107,OK
2.91E-05,0.475853079,OK
2.94E-05,0.454570356,OK
2.93E-05,0.458284223,OK
2.98E-05,0.466669452,OK
3.01E-05,0.468406068,OK
2.92E-05,0.462772942,OK
2.90E-05,0.474746846,OK
2.94E-05,0.463375081,OK
3.16E-05,0.477228265,OK
2.93E-05,0.483151638,OK
3.27E-05,0.461940119,OK
2.88E-05,0.471422278,OK
2.89E-05,0.49089038,OK
2.71E-05,0.471222615,OK
2.96E-05,0.464884729,OK
3.01E-05,0.481700809,OK
3.10E-05,0.492468733,OK
3.26E-05,0.487055135,OK
2.86E-05,0.470503334,OK
3.14E-05,0.455488352,OK
3.12E-05,0.463568104,OK
2.59E-05,0.476751745,OK
3.24E-05,0.482149664,OK
3.28E-05,0.453269808,OK
3.08E-05,0.464321836,OK
3.01E-05,0.482854462,OK
3.06E-05,0.465609853,OK
3.09E-05,0.484521541,OK
2.93E-05,0.479533639,OK
2.95E-05,0.477850629,OK
3.15E-05,0.449814993,OK
3.05E-05,0.485472437,OK
3.28E-05,0.458043315,OK
3.00E-05,0.474960742,OK
3.10E-05,0.448908464,OK
3.03E-05,0.501179642,OK
3.22E-05,0.474202326,UNLOCK POSITION CONFIRMATION Error; (1)
3.25E-05,0.493318874,UNLOCK POSITION CONFIRMATION Error; (1)
2.92E-05,0.476422661,OK
3.10E-05,0.463634264,OK
2.91E-05,0.475026604,OK
2.92E-05,0.489826293,OK
3.25E-05,0.478492966,OK
3.46E-05,0.466054116,OK
3.01E-05,0.442782153,OK
3.31E-05,0.466821922,OK
3.39E-05,0.468210952,OK
2.91E-05,0.46994388,OK
3.20E-05,0.476418075,Retry:PMC_DIN_WAIT_FOR_STATUS
2.80E-05,0.47503764,OK
3.29E-05,0.471252371,OK
3.32E-05,0.477506372,OK
3.11E-05,0.451740484,OK
2.95E-05,0.472949604,OK
3.12E-05,0.459867577,OK
2.95E-05,0.478344435,OK
2.93E-05,0.454397153,OK
2.82E-05,0.454484581,OK
3.06E-05,0.482327962,OK
3.14E-05,0.48454216,OK
3.14E-05,0.45950191,OK
2.81E-05,0.460402706,OK
2.77E-05,0.482616399,OK
2.54E-05,0.470721225,OK
2.42E-05,0.465600165,OK
2.62E-05,0.458864946,OK
2.52E-05,0.448642143,OK
2.86E-05,0.452043703,OK
2.71E-05,0.4537316,OK
2.43E-05,0.452623186,OK
2.92E-05,0.478396858,OK
2.92E-05,0.478396858,UNLOCK POSITION CONFIRMATION Error; (1)
2.67E-05,0.462641639,OK
3.07E-05,0.462893917,OK
2.73E-05,0.454808641,OK
2.80E-05,0.471521786,OK
3.02E-05,0.481628508,OK
3.36E-05,0.478680753,OK
2.77E-05,0.490650524,OK
2.72E-05,0.476829633,OK
2.56E-05,0.433005049,OK
2.78E-05,0.432596483,OK
2.94E-05,0.508010186,OK
2.66E-05,0.440035095,OK
2.54E-05,0.454653693,OK
2.64E-05,0.447853666,OK
2.45E-05,0.459690673,OK
2.58E-05,0.480532867,OK
2.75E-05,0.446914856,OK
2.66E-05,0.479206604,OK
3.19E-05,0.472944514,OK
2.89E-05,0.435403486,OK
2.51E-05,0.467900592,OK
2.80E-05,0.451586969,Retry:PMC_DIN_WAIT_FOR_STATUS
2.66E-05,0.467855702,OK
2.72E-05,0.457657963,OK
2.90E-05,0.480487678,OK
2.94E-05,0.447364421,OK
2.59E-05,0.486051912,OK
2.88E-05,0.485440483,OK
3.34E-05,0.463178362,OK
2.65E-05,0.47619789,OK
2.79E-05,0.517594698,OK
2.83E-05,0.445707794,OK
2.73E-05,0.461537048,OK
2.79E-05,0.446816613,OK
2.80E-05,0.464619785,OK
2.80E-05,0.467272331,OK
2.77E-05,0.464930119,OK
2.60E-05,0.465851603,OK
2.60E-05,0.444077264,OK
3.13E-05,0.446939866,OK
2.71E-05,0.44959983,OK
2.68E-05,0.488197218,OK
2.56E-05,0.460991823,OK
2.55E-05,0.481722523,OK
2.73E-05,0.460955024,OK
2.48E-05,0.53219838,OK
3.34E-05,0.483473084,OK
2.54E-05,0.461727773,OK
2.90E-05,0.475281885,OK
2.70E-05,0.486860264,OK
3.09E-05,0.478315873,OK
2.97E-05,0.466321636,OK
2.62E-05,0.482663333,OK
2.70E-05,0.4985376,OK
2.63E-05,0.476719989,OK
2.66E-05,0.48458131,OK
2.70E-05,0.475047174,OK
2.79E-05,0.466665345,OK
2.56E-05,0.477215234,OK
2.72E-05,0.439319615,OK
2.55E-05,0.489371391,OK
2.81E-05,0.450442383,OK
3.28E-05,0.468279898,OK
3.28E-05,0.609355674,LOCK POSITION CONFIRMATION Error; (0)
2.77E-05,0.470175304,OK
2.87E-05,0.457303469,OK
2.87E-05,0.468308809,OK
2.64E-05,0.453921633,OK
2.66E-05,0.459940865,OK
2.84E-05,0.443719658,OK
3.01E-05,0.464397225,OK
2.86E-05,0.499689562,OK
2.81E-05,0.45743139,OK
2.86E-05,0.462750817,Retry:KEYS TEST
2.79E-05,0.446995089,OK
2.41E-05,0.489852759,OK
2.84E-05,0.487710702,OK
2.71E-05,0.447056703,OK
2.61E-05,0.477657455,Retry:KEYS TEST
2.70E-05,0.470330731,OK
2.65E-05,0.480365102,OK
2.60E-05,0.475397121,OK
2.60E-05,0.466364125,OK
2.86E-05,0.541601559,LOCK POSITION CONFIRMATION Error; (0)
2.93E-05,0.484572567,OK
3.10E-05,0.491597774,OK
3.09E-05,0.512186338,OK
2.95E-05,0.45722493,OK
3.11E-05,0.471181069,OK
3.10E-05,0.460412643,OK
2.70E-05,0.488393784,OK
2.95E-05,0.486997567,OK
2.76E-05,0.457455401,OK
3.02E-05,0.470032214,OK
3.33E-05,0.447866648,OK
2.84E-05,0.463422061,OK
2.79E-05,0.482697734,OK
3.00E-05,0.478093685,OK
2.98E-05,0.461019529,OK
2.83E-05,0.463537003,OK
2.87E-05,0.438883732,OK
2.96E-05,0.474779999,OK
3.25E-05,0.460923915,OK
2.89E-05,0.457761444,OK
3.06E-05,0.469390918,OK
3.37E-05,0.456571961,OK
3.10E-05,0.55860998,OK
3.00E-05,0.460837239,OK
2.95E-05,0.471758897,OK
2.94E-05,0.477650664,OK
2.69E-05,0.482340392,OK
3.18E-05,0.454101228,OK
2.72E-05,0.468883089,OK
2.87E-05,0.48134511,OK
2.69E-05,0.470155828,OK
2.90E-05,0.491253713,OK
3.02E-05,0.475920327,OK
2.79E-05,0.488130655,OK
2.81E-05,0.4750608,OK
2.91E-05,0.483652426,OK
4.49E-05,0.452949265,OK
3.19E-05,0.469237288,OK
3.05E-05,0.476641601,OK
2.87E-05,0.454615045,OK
3.23E-05,0.491401551,OK
2.96E-05,0.489122693,OK
3.20E-05,0.462759805,OK
3.65E-05,0.476964841,OK
3.20E-05,0.46441645,OK
2.88E-05,0.47747891,OK
3.06E-05,0.482408895,OK
2.91E-05,0.486443605,OK
2.61E-05,0.453947991,OK
2.90E-05,0.482315882,OK
2.78E-05,0.467277026,OK
2.72E-05,0.49246454,OK
2.63E-05,0.468997777,OK
3.06E-05,0.489831585,OK
2.69E-05,0.497853175,OK
2.98E-05,0.482165293,OK
3.04E-05,0.475528935,OK
2.84E-05,0.455904309,OK
2.92E-05,0.476092283,OK
3.25E-05,0.458255316,OK
2.57E-05,0.479786727,OK
3.33E-05,0.488429829,OK
3.27E-05,0.527336192,OK
2.62E-05,0.513964408,OK
3.21E-05,0.484457432,OK
2.83E-05,0.466815387,OK
2.74E-05,0.477926124,Retry:KEYS TEST
2.92E-05,0.442568238,OK
2.61E-05,0.454734175,OK
2.98E-05,0.469060788,OK
2.98E-05,0.486438013,OK
2.98E-05,0.470571239,OK
3.06E-05,0.485783194,OK
2.90E-05,0.495373701,OK
2.84E-05,0.487088039,OK
2.60E-05,0.488915489,OK
2.78E-05,0.472818595,OK
2.75E-05,0.495009419,OK
2.75E-05,0.495009419,UNLOCK POSITION CONFIRMATION Error; (1)
2.88E-05,0.464471222,OK
3.28E-05,0.450430049,OK
2.89E-05,0.467214075,OK
3.00E-05,0.455893423,OK
2.85E-05,0.485544834,OK
2.69E-05,0.467570371,OK
2.69E-05,0.467570371,UNLOCK POSITION CONFIRMATION Error; (1)
2.76E-05,0.469084204,OK
2.66E-05,0.491154205,OK
2.56E-05,0.445473309,OK
2.80E-05,0.448575291,OK
3.13E-05,0.444159474,OK
2.93E-05,0.4640645,OK
2.78E-05,0.478883915,OK
2.76E-05,0.473462184,OK
3.06E-05,0.460134856,OK
2.80E-05,0.464453397,OK
3.36E-05,0.477540371,OK
2.89E-05,0.490658259,OK
2.73E-05,0.48084477,OK
2.71E-05,0.467863342,OK
2.71E-05,0.467863342,UNLOCK POSITION CONFIRMATION Error; (1)
2.90E-05,0.462823923,Retry:KEYS TEST
3.18E-05,0.496872818,OK
2.78E-05,0.469383428,OK
2.96E-05,0.476519275,OK
2.78E-05,0.458504707,OK
2.74E-05,0.48517591,OK
2.63E-05,0.482557184,OK
3.01E-05,0.494414216,OK
2.79E-05,0.497675478,Retry:PMC_DIN_WAIT_FOR_STATUS
2.77E-05,0.458968116,OK
3.21E-05,0.473022902,OK
2.75E-05,0.459593359,OK
2.72E-05,0.477447755,OK
3.06E-05,0.468587012,OK
2.91E-05,0.487616637,OK
3.34E-05,0.488037537,OK
2.72E-05,0.455586573,OK
2.83E-05,0.475597787,OK
2.83E-05,0.44757691,OK
3.01E-05,0.45632456,OK
2.75E-05,0.489664724,OK
2.77E-05,0.47150696,OK
2.81E-05,0.463972178,Retry:KEYS TEST
2.97E-05,0.47614241,OK
2.62E-05,0.45227812,OK
2.97E-05,0.472517069,OK
2.93E-05,0.483290442,OK
2.97E-05,0.453842398,OK
2.87E-05,0.475552749,OK
2.79E-05,0.477238252,OK
3.09E-05,0.476940825,OK
2.97E-05,0.460515096,OK
2.76E-05,0.47933592,OK
2.96E-05,0.4649133,OK
3.10E-05,0.488112533,OK
2.95E-05,0.477013671,OK
2.82E-05,0.46466,OK
2.83E-05,0.463963841,OK
3.26E-05,0.470610183,OK
2.91E-05,0.469505454,OK
3.11E-05,0.492848443,OK
3.19E-05,0.479351445,OK
2.85E-05,0.479347601,OK
3.18E-05,0.492110297,OK
2.83E-05,0.459587368,OK
2.64E-05,0.474465198,OK
2.88E-05,0.475623349,OK
2.84E-05,0.463849602,OK
3.00E-05,0.45808013,OK
3.07E-05,0.489286512,OK
2.85E-05,0.459758824,OK
3.12E-05,0.478053042,OK
2.74E-05,0.475298861,OK
3.34E-05,0.459953746,OK
3.25E-05,0.486163853,OK
2.85E-05,0.492832017,OK
2.44E-05,0.458542014,OK
2.76E-05,0.455610052,OK
2.94E-05,0.477127413,OK
3.02E-05,0.489687791,OK
3.10E-05,0.480777865,OK
2.88E-05,0.465133276,OK
3.00E-05,0.458084356,OK
3.26E-05,0.489431759,OK
2.93E-05,0.485745198,OK
2.82E-05,0.443032102,OK
2.87E-05,0.473916585,OK
3.11E-05,0.470944057,OK
3.50E-05,0.452864685,OK
2.88E-05,0.47209527,OK
2.86E-05,0.476416571,OK
2.83E-05,0.476220848,OK
2.86E-05,0.46692133,OK
2.93E-05,0.464951136,OK
3.40E-05,0.467101675,OK
2.77E-05,0.465252954,OK
3.09E-05,0.464639578,OK
2.79E-05,0.482333053,OK
3.12E-05,0.473222065,OK
3.18E-05,0.450340055,OK
2.75E-05,0.4637461,OK
2.86E-05,0.485858342,Retry:PMC_DIN_WAIT_FOR_STATUS
2.78E-05,0.457761773,OK
3.11E-05,0.486248982,OK
3.19E-05,0.48843577,OK
3.04E-05,0.459385858,OK
2.71E-05,0.491623438,OK
2.71E-05,0.491623438,UNLOCK POSITION CONFIRMATION Error; (1)
2.93E-05,0.459215546,OK
2.77E-05,0.459146893,OK
2.87E-05,0.447178559,OK
3.20E-05,0.435092593,OK
2.88E-05,0.45976152,OK
2.44E-05,0.463039405,OK
3.17E-05,0.473880679,OK
2.70E-05,0.471398013,OK
2.66E-05,0.458030988,OK
2.50E-05,0.483644487,OK
2.65E-05,0.461123384,OK
2.74E-05,0.482640215,OK
2.61E-05,0.474951506,OK
2.76E-05,0.459246203,OK
2.61E-05,0.468973061,OK
2.41E-05,0.461641748,OK
3.30E-05,0.469359811,OK
2.88E-05,0.43862926,OK
2.83E-05,0.452644311,OK
